Date,Market Cap,Volume,Open,Close
1/10/2024,46249477628,1649759343,301.03,305.37
1/9/2024,46904667083,1275198629,304.41,301.03
1/8/2024,46347209696,697390259,302.34,304.41
1/7/2024,47307905037,1170073720,307.58,302.34
1/6/2024,48793715845,1534646962,317.14,307.58
1/5/2024,49720265457,1520601084,323.19,317.14
1/4/2024,48556088398,3005379114,316.26,323.19
1/3/2024,47942505543,1262689113,312.13,316.26
1/2/2024,48431756717,891327467,314.81,312.13
1/1/2024,48076080282,814691851,312.14,314.81
12/31/2023,48882512581,846389292,317.47,312.14
12/30/2023,48128267439,1796887469,313.62,317.47
12/29/2023,49958278239,2670433244,323.37,313.62
12/28/2023,49503830704,2530289156,323.42,323.37
12/27/2023,45694870570,2380059311,297.15,323.42
12/26/2023,41124842138,552660301,267.18,297.15
12/25/2023,40796895926,657047435,264.65,267.18
12/24/2023,41747681833,467478470,271.25,264.65
12/23/2023,41801648143,977414196,271.43,271.25
12/22/2023,41699172449,1318445333,271.07,271.43
12/21/2023,40038351864,1370322320,260.26,271.07
12/20/2023,38769593140,2010570238,252.05,260.26
12/19/2023,37087040026,919400916,241.1,252.05
12/18/2023,36802802157,462685389,239.17,241.1
12/17/2023,37545825053,377310279,244.16,239.17
12/16/2023,37655859836,657281007,244.67,244.16
12/15/2023,38997719702,937364200,253.57,244.67
12/14/2023,38799813552,1195696631,252.22,253.57
12/13/2023,39398016338,1657357468,254.95,252.22
12/12/2023,37850906997,1646086163,246.29,254.95
12/11/2023,36869866436,527392220,239.57,246.29
12/10/2023,36562916450,986629989,237.88,239.57
12/9/2023,36709108288,905954741,238.99,237.88
12/8/2023,35878009959,904362999,232.9,238.99
12/7/2023,35399176878,932888600,229.63,232.9
12/6/2023,35557934225,920391780,231.14,229.63
12/5/2023,35852531192,2316993902,233.29,231.14
12/4/2023,35118506153,650989063,227.88,233.29
12/3/2023,35258377229,505911606,229.26,227.88
12/2/2023,35122619488,495869613,228.45,229.26
12/1/2023,35008358233,428081365,227.6,228.45
11/30/2023,34980317653,479802919,227.2,227.6
11/29/2023,35311028773,588326922,229.53,227.2
11/28/2023,34974528929,820848976,227.23,229.53
11/27/2023,35714858739,487012137,232.07,227.23
11/26/2023,36018844303,392998761,234.24,232.07
11/25/2023,35810332778,632580686,232.86,234.24
11/24/2023,35927065278,782936916,233.75,232.86
11/23/2023,36327443508,1903189339,236.08,233.75
11/22/2023,35073299036,3342694362,227.95,236.08
11/21/2023,38987370168,1667360861,253.37,227.95
11/20/2023,37934516914,434909577,246.23,253.37
11/19/2023,37673870561,526426822,244.83,246.23
11/18/2023,37623359495,799905794,244.28,244.83
11/17/2023,37333243728,1008108839,242.84,244.28
11/16/2023,38967303592,988408157,253.65,242.84
11/15/2023,37275151342,1014058357,242.14,253.65
11/14/2023,37120092733,944158453,241.36,242.14
11/13/2023,38141708269,702322229,247.74,241.36
11/12/2023,38433830507,837717153,251.59,247.74
11/11/2023,38682771031,903767267,250.93,251.59
11/10/2023,38552325143,1199389002,251.36,250.93
11/9/2023,37918633729,518368315,247.3,251.36
11/8/2023,37871134496,807771420,246.2,247.3
11/7/2023,38942456517,756141831,253.41,246.2
11/6/2023,37574762384,571460392,244.33,253.41
